"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cnr11",2.41043707724768e-05,0.0293328091493303,0.061,0.034,0.56377712799746,"6","Cnr1"
"Krcc11",2.41145486526149e-05,0.056008795336443,0.275,0.216,0.564015178436009,"6","Krcc1"
"Zc3h12b1",2.46302846341515e-05,0.0554539662605836,0.591,0.502,0.57607772730817,"6","Zc3h12b"
"Rabgap1l1",2.60794896022205e-05,0.0748164289852474,0.592,0.529,0.609973182306336,"6","Rabgap1l"
"Cd471",2.67365699435761e-05,0.0513537971515834,0.284,0.223,0.625341634410302,"6","Cd47"
"Jup2",2.78589247977398e-05,0.0477761530870407,0.153,0.11,0.651592392094336,"6","Jup"
"Gm29340",2.79527351260157e-05,0.0109672627582496,0.017,0.006,0.653786521862382,"6","Gm29340"
"Trp53inp2",2.91218056852924e-05,0.0311929506851199,0.078,0.048,0.681129913173303,"6","Trp53inp2"
"5430405H02Rik",2.94026027800601e-05,0.0571212637515894,0.307,0.248,0.687697476422825,"6","5430405H02Rik"
"Tmx12",2.95529165206791e-05,0.0638600912993855,0.597,0.537,0.691213164502163,"6","Tmx1"
"Tmem332",2.96723603764226e-05,0.0617569738144644,0.631,0.576,0.694006836844149,"6","Tmem33"
"Smarce11",2.99556801714943e-05,0.0549386340834884,0.841,0.803,0.70063340353108,"6","Smarce1"
"Plxnb21",2.99935939574235e-05,0.0646155868143594,0.516,0.457,0.701520169070179,"6","Plxnb2"
"Tbc1d81",3.00336786196768e-05,0.0456648169763077,0.136,0.095,0.702457709235621,"6","Tbc1d8"
"Agtpbp11",3.01550431128861e-05,0.0686449677756176,0.424,0.365,0.705296303367294,"6","Agtpbp1"
"Arap22",3.02444956783731e-05,0.0518669272333218,0.281,0.22,0.707388509421467,"6","Arap2"
"Apol7d1",3.04693727742657e-05,0.0226382935237877,0.048,0.026,0.712648159817301,"6","Apol7d"
"Acaa21",3.05739738525293e-05,0.0459411515921848,0.173,0.127,0.715094674436807,"6","Acaa2"
"Lrrfip11",3.13940002712775e-05,0.0613943893845045,0.521,0.444,0.73427427234491,"6","Lrrfip1"
"Piga1",3.14904095707067e-05,0.0557193906707731,0.304,0.244,0.736529189449258,"6","Piga"
"Map2k22",3.23189823853726e-05,0.0616715901085647,0.651,0.58,0.755908679011481,"6","Map2k2"
"Rcn21",3.30632427171849e-05,0.0625093015507746,0.738,0.675,0.773316183912237,"6","Rcn2"
"H2afy1",3.34964116667351e-05,0.0662822798319818,0.615,0.562,0.783447572473267,"6","H2afy"
"Slc4a41",3.3637129797735e-05,0.0632909367692239,0.482,0.413,0.786738828839225,"6","Slc4a4"
"Coq10b1",3.39261481685864e-05,0.0549602623226959,0.237,0.185,0.793498679515066,"6","Coq10b"
"Bag22",3.4985686324545e-05,0.0520174134673561,0.263,0.207,0.818280217444783,"6","Bag2"
"Ampd31",3.51470899499728e-05,0.0153469349658574,0.023,0.009,0.822055286839915,"6","Ampd3"
"Gm272241",3.54252328056118e-05,0.0063332153185821,0.008,0.002,0.828560770090455,"6","Gm27224"
"Mgmt1",3.65220794722249e-05,0.056282156903003,0.262,0.206,0.854214916775868,"6","Mgmt"
"Klhdc101",3.66892733066485e-05,0.0598130530165316,0.827,0.77,0.858125413369202,"6","Klhdc10"
"Mterf1b",3.75943378775234e-05,0.020637304860626,0.045,0.023,0.879293968617396,"6","Mterf1b"
"Tpm41",3.77347216573687e-05,0.0637647941998299,0.679,0.643,0.882577404844197,"6","Tpm4"
"Parp111",3.86709343850468e-05,0.0475661929106177,0.189,0.141,0.904474484331859,"6","Parp11"
"Golim41",3.87469674799454e-05,0.0654378581177238,0.575,0.519,0.906252822388443,"6","Golim4"
"Tmem1682",3.90526260421608e-05,0.0616780008047445,0.378,0.317,0.9134018705001,"6","Tmem168"
"Abracl2",3.90980034539141e-05,0.0701177556345922,0.568,0.519,0.914463202783597,"6","Abracl"
"C030029H02Rik",3.98914968927847e-05,0.00600896401110612,0.005,0.001,0.933022220825342,"6","C030029H02Rik"
"Ect2l",4.01753740251512e-05,0.0121200848551947,0.02,0.007,0.939661823074262,"6","Ect2l"
"Abi21",4.03860799867711e-05,0.0547029311169689,0.86,0.829,0.94459002481059,"6","Abi2"
"Gm36419",4.08002184446996e-05,0.00368153945261571,0.004,0,0.954276309203079,"6","Gm36419"
"Vax1",4.08002184446996e-05,0.00368153945261571,0.004,0,0.954276309203079,"6","Vax1"
"Gm20528",4.20318085270757e-05,0.0113321988586023,0.017,0.006,0.983081969639774,"6","Gm20528"
"Bche1",4.27996509712627e-05,0.0482625707507299,0.204,0.153,1,"6","Bche"
"Ppil41",4.30105285592013e-05,0.0606282753221857,0.51,0.452,1,"6","Ppil4"
"Fbxl221",4.34231127760116e-05,0.0262256533892041,0.066,0.039,1,"6","Fbxl22"
"Rasgrf21",4.37814339784451e-05,0.0134221876532835,0.021,0.008,1,"6","Rasgrf2"
"Lmnb1",4.51990278284693e-05,0.0402888615584671,0.936,0.929,1,"6","Lmnb1"
"Gm51491",4.63696905796686e-05,0.00577901927741823,0.007,0.001,1,"6","Gm5149"
"Arhgef91",4.65457498481658e-05,0.0548206362935744,0.209,0.159,1,"6","Arhgef9"
"2700081O15Rik1",4.71436218720396e-05,0.0530952265666008,0.296,0.238,1,"6","2700081O15Rik"
"Umad11",4.71587443874367e-05,0.0625268599506904,0.508,0.438,1,"6","Umad1"
"Mpdu12",4.90301270080877e-05,0.0607623506190316,0.435,0.372,1,"6","Mpdu1"
"Ubqln2",4.93187651461295e-05,0.0627488261788853,0.561,0.491,1,"6","Ubqln2"
"Olfml2b1",4.9844654523177e-05,0.0229331546894174,0.055,0.031,1,"6","Olfml2b"
"Gm12454",4.98987638142235e-05,0.011742431778282,0.019,0.007,1,"6","Gm12454"
"Serf1",5.06424386761187e-05,0.0358971590873619,0.116,0.079,1,"6","Serf1"
"Serinc12",5.08022610059119e-05,0.0635384581118584,0.694,0.653,1,"6","Serinc1"
"Fam71f21",5.09565816254324e-05,0.0122824288809824,0.017,0.006,1,"6","Fam71f2"
"Gm34785",5.12356521607432e-05,0.00573982348627447,0.006,0.001,1,"6","Gm34785"
"Dzip32",5.12389243113909e-05,0.0639770709390338,0.596,0.531,1,"6","Dzip3"
"R3hdml1",5.15913843409215e-05,0.00504914959352839,0.006,0.001,1,"6","R3hdml"
"Lrrc552",5.18179448264843e-05,0.0231633790562896,0.054,0.031,1,"6","Lrrc55"
"Rbms21",5.53066979239172e-05,0.060071967519073,0.398,0.334,1,"6","Rbms2"
"Wnk32",5.5360283424104e-05,0.0629239266424062,0.395,0.335,1,"6","Wnk3"
"Rnf144a1",5.56218981600779e-05,0.0588335876515189,0.341,0.281,1,"6","Rnf144a"
"Zscan261",5.63682269342305e-05,0.0625553234249949,0.389,0.331,1,"6","Zscan26"
"Rab11fip32",5.64971905080599e-05,0.0611451280146132,0.483,0.413,1,"6","Rab11fip3"
"Gm19583",5.68485425202454e-05,0.0149369453473435,0.025,0.011,1,"6","Gm19583"
"Osbpl61",5.78455330749197e-05,0.0518236355340297,0.3,0.24,1,"6","Osbpl6"
"Hgsnat",5.80063703826281e-05,0.0663776233130748,0.312,0.258,1,"6","Hgsnat"
"Kansl1l1",5.81066458759525e-05,0.0652192476684402,0.524,0.462,1,"6","Kansl1l"
"4430402I18Rik",5.8197088453914e-05,0.0137292436538275,0.026,0.011,1,"6","4430402I18Rik"
"Dtl1",5.87158964926486e-05,0.0565877750454487,0.9,0.857,1,"6","Dtl"
"Cd3021",5.95282359365426e-05,0.0371409120034133,0.126,0.088,1,"6","Cd302"
"Rmdn22",6.00787727725966e-05,0.0381855299434054,0.132,0.092,1,"6","Rmdn2"
"Nbas1",6.26902958818876e-05,0.061017941922459,0.631,0.583,1,"6","Nbas"
"Serpine21",6.28737285618729e-05,0.0584113570504927,0.388,0.327,1,"6","Serpine2"
"Gm137131",6.43433548578181e-05,0.0143386998621334,0.026,0.011,1,"6","Gm13713"
"Rbmx2",6.56562350567125e-05,0.0599527174505151,0.504,0.441,1,"6","Rbmx"
"Lrrc14",6.57753852159524e-05,0.0602007641246349,0.427,0.359,1,"6","Lrrc1"
"Rbfox32",6.57937399061177e-05,0.0351756357400397,0.106,0.071,1,"6","Rbfox3"
"Ppp1r14a1",6.60150751854879e-05,0.0368967615256772,0.152,0.109,1,"6","Ppp1r14a"
"Gm10287",6.90618958292105e-05,0.00285014864694827,0.003,0,1,"6","Gm10287"
"Slc9c1",6.90618958292105e-05,0.00285014864694827,0.003,0,1,"6","Slc9c1"
"Gm50337",6.90618958292105e-05,0.00285014864694827,0.003,0,1,"6","Gm50337"
"Ccdc861",6.98877286242882e-05,0.0561174780351126,0.395,0.333,1,"6","Ccdc86"
"Acsl31",7.00333609458952e-05,0.0601129168307368,0.681,0.614,1,"6","Acsl3"
"Trim43c",7.03466464600468e-05,0.0120420108366224,0.019,0.007,1,"6","Trim43c"
"Slpi",7.25970052063704e-05,0.0250769217889484,0.034,0.017,1,"6","Slpi"
"Tmem50a2",7.30845431497371e-05,0.0630678325241388,0.484,0.427,1,"6","Tmem50a"
"Rcan2",7.43207871399369e-05,0.0398955279053595,0.073,0.046,1,"6","Rcan2"
"Ankrd441",7.44923662949708e-05,0.046965206318454,0.236,0.183,1,"6","Ankrd44"
"Gm16897",7.45930889020381e-05,0.0114066622463197,0.018,0.007,1,"6","Gm16897"
"Rnf2",7.47592505124878e-05,0.0620577537006792,0.591,0.542,1,"6","Rnf2"
"Cdh21",7.49535573100855e-05,0.0772380875230902,0.884,0.769,1,"6","Cdh2"
"Pdk31",7.59240778083301e-05,0.0661079647661911,0.497,0.44,1,"6","Pdk3"
"Irak22",7.62064767548404e-05,0.022963170180092,0.053,0.03,1,"6","Irak2"
"Tmem38b2",7.64290628728942e-05,0.0523669425573589,0.237,0.187,1,"6","Tmem38b"
"Nusap12",7.6561563638329e-05,0.0618509066483651,0.486,0.424,1,"6","Nusap1"
"Gm40604",7.67649832789413e-05,0.00570877634708118,0.007,0.002,1,"6","Gm40604"
"Me11",7.68272726192017e-05,0.0432680627639879,0.225,0.173,1,"6","Me1"
"Phactr21",7.69973753876636e-05,0.0559416630021976,0.29,0.235,1,"6","Phactr2"
"Aplp23",7.81852755253218e-05,0.0419444877917625,0.957,0.946,1,"6","Aplp2"
"Tmed21",7.99697490527057e-05,0.0597989459388735,0.793,0.731,1,"6","Tmed2"
"Gm295302",8.14415937675959e-05,0.00969078773321955,0.014,0.004,1,"6","Gm29530"
"Rbm15b",8.26503680871108e-05,0.0628084851486986,0.455,0.397,1,"6","Rbm15b"
"Brwd1",8.29846873128595e-05,0.0561899983811617,0.847,0.811,1,"6","Brwd1"
"Hey21",8.3320691605257e-05,0.0355419257461267,0.104,0.071,1,"6","Hey2"
"Gm4117",8.34238808036922e-05,0.0364762097057073,0.116,0.08,1,"6","Gm4117"
"Lrtm1",8.36409646474177e-05,0.00636775416076766,0.008,0.002,1,"6","Lrtm1"
"Chpt12",8.36632018119997e-05,0.0549914284598243,0.272,0.219,1,"6","Chpt1"
"Tex301",8.48131729686599e-05,0.0562562365792664,0.386,0.325,1,"6","Tex30"
"Psd3",8.60813369911501e-05,0.064712847931759,0.617,0.555,1,"6","Psd3"
"Selenos1",8.77870296547275e-05,0.063567620707469,0.683,0.619,1,"6","Selenos"
"Etfbkmt1",9.10452303109444e-05,0.0483261006899012,0.22,0.171,1,"6","Etfbkmt"
"B130024G19Rik1",9.16978297234352e-05,0.0138477940085998,0.027,0.012,1,"6","B130024G19Rik"
"Gm48761",9.19819579796405e-05,0.0420394654674221,0.15,0.11,1,"6","Gm4876"
"Prss40",9.34667937109765e-05,0.00566956144996812,0.006,0.001,1,"6","Prss40"
"Nek12",9.35642450878783e-05,0.0635189892014197,0.565,0.508,1,"6","Nek1"
"Gstt11",9.63448698119751e-05,0.019861360333973,0.039,0.02,1,"6","Gstt1"
"Gm452351",9.76378158579561e-05,0.0135857804319166,0.023,0.01,1,"6","Gm45235"
"Ctif2",0.000101856578618691,0.0569099164455171,0.389,0.328,1,"6","Ctif"
"Tmed101",0.000102017970300218,0.0541673930593264,0.867,0.822,1,"6","Tmed10"
"Gm45716",0.00010386396154144,0.031468207694055,0.094,0.062,1,"6","Gm45716"
"6720427I07Rik2",0.000103908134305787,0.0598172581475669,0.579,0.516,1,"6","6720427I07Rik"
"Bnip11",0.000105437098174783,0.0449006989538405,0.217,0.168,1,"6","Bnip1"
"AI838599",0.000105825034774868,0.0160722144413269,0.024,0.01,1,"6","AI838599"
"Myo16",0.000106388118738352,0.0273222517063118,0.05,0.028,1,"6","Myo16"
"Twsg11",0.000107229900239129,0.0637580131367955,0.44,0.384,1,"6","Twsg1"
"Depdc1a2",0.000108273727912685,0.0642987258082252,0.578,0.52,1,"6","Depdc1a"
"Rhou1",0.000109255445728566,0.0592209086930383,0.395,0.334,1,"6","Rhou"
"Wrb2",0.000112381092050735,0.05254133948943,0.305,0.251,1,"6","Wrb"
"Sh2d4b1",0.000114433131738434,0.0267671095568711,0.069,0.042,1,"6","Sh2d4b"
"Gm20647",0.000116467493452045,0.00361124660573208,0.004,0.001,1,"6","Gm20647"
"Egr21",0.00011837610186197,0.0259120469830453,0.07,0.043,1,"6","Egr2"
"Lrch11",0.000120459983337702,0.0679345853169376,0.412,0.36,1,"6","Lrch1"
"Gm40418",0.000122023219789616,0.00628765842477732,0.007,0.002,1,"6","Gm40418"
"Galc",0.000122476272535082,0.0524687220700034,0.242,0.193,1,"6","Galc"
"Tagap",0.000122685778817169,0.00800720552775028,0.011,0.003,1,"6","Tagap"
"Fry1",0.000122724532328671,0.0353021857282698,0.107,0.073,1,"6","Fry"
"Gucy2e",0.000122787385451505,0.0073792037740728,0.01,0.003,1,"6","Gucy2e"
"D630045J12Rik2",0.000123000238467733,0.057451903970018,0.421,0.359,1,"6","D630045J12Rik"
"Wtip1",0.000124145547651069,0.0553435575789428,0.389,0.331,1,"6","Wtip"
"Gm47997",0.000125164807445899,0.0108795948031449,0.018,0.007,1,"6","Gm47997"
"Hrh12",0.000125459470004066,0.0146084188407844,0.029,0.014,1,"6","Hrh1"
"4930565D16Rik",0.000125576200516097,0.0124989576267201,0.014,0.005,1,"6","4930565D16Rik"
"Ammecr13",0.000127333424047994,0.0626291909246853,0.701,0.665,1,"6","Ammecr1"
"4930563F08Rik",0.000129028679643201,0.0125550474881074,0.022,0.009,1,"6","4930563F08Rik"
"Cryl1",0.000131213296735907,0.0332116116721156,0.093,0.062,1,"6","Cryl1"
"Bmpr22",0.000132977152421783,0.0636023999572936,0.828,0.759,1,"6","Bmpr2"
"Top12",0.000136184546920699,0.029509514317658,0.997,0.994,1,"6","Top1"
"Bcl2l14",0.000139746876632443,0.0597052394816003,0.419,0.364,1,"6","Bcl2l1"
"Tmod11",0.000140490452872567,0.0294674957247098,0.085,0.055,1,"6","Tmod1"
"Frs21",0.000140888420152263,0.0588663300373191,0.762,0.71,1,"6","Frs2"
"Erp442",0.000141444661782816,0.0631436127096345,0.751,0.697,1,"6","Erp44"
"Tsc22d12",0.000142116316853481,0.0472411074560046,0.874,0.848,1,"6","Tsc22d1"
"2010001K21Rik1",0.00014567548755409,0.00900622188190443,0.013,0.004,1,"6","2010001K21Rik"
"Sclt1",0.000146566827064518,0.0644571563568517,0.667,0.608,1,"6","Sclt1"
"Paqr51",0.000148617750089584,0.0126542939101004,0.023,0.01,1,"6","Paqr5"
"Ncoa61",0.000150847986521634,0.0612608417356606,0.622,0.574,1,"6","Ncoa6"
"Wdpcp1",0.000151957481683485,0.0657556819323148,0.349,0.299,1,"6","Wdpcp"
"2810433D01Rik",0.000158790391305137,0.00846127838543622,0.011,0.004,1,"6","2810433D01Rik"
"Tmem1672",0.000159702764937959,0.0517398485648254,0.832,0.796,1,"6","Tmem167"
"4930488L21Rik",0.000160048841479774,0.0093984943485704,0.014,0.005,1,"6","4930488L21Rik"
"A230098N10Rik",0.000162885837118826,0.00494973284664963,0.006,0.001,1,"6","A230098N10Rik"
"Pappa2",0.000162922193882247,0.00795680363275206,0.01,0.003,1,"6","Pappa2"
"Lypd11",0.000164077197719824,0.014421785991464,0.026,0.012,1,"6","Lypd1"
"Lmo41",0.00016720906863435,0.0539178646774172,0.498,0.431,1,"6","Lmo4"
"Lrrc391",0.000167367272976794,0.0268895419647428,0.061,0.037,1,"6","Lrrc39"
"Vcam11",0.000170821389939814,0.0165025464550565,0.031,0.015,1,"6","Vcam1"
"Arhgap422",0.000171122473298586,0.0599951830779618,0.588,0.517,1,"6","Arhgap42"
"Vamp4",0.000171486868642656,0.0506104185112201,0.272,0.221,1,"6","Vamp4"
"Snrnp701",0.000171846103458567,0.0381195723469125,0.932,0.927,1,"6","Snrnp70"
"2810408A11Rik",0.000172762219236007,0.0207252704076159,0.052,0.03,1,"6","2810408A11Rik"
"Epc21",0.000172949204810767,0.0566011477990981,0.873,0.822,1,"6","Epc2"
"Zfp141",0.000173577408570497,0.0613379479889334,0.414,0.361,1,"6","Zfp141"
"Rnf122",0.000175045749465463,0.0454956021148286,0.207,0.161,1,"6","Rnf122"
"Slc9b21",0.000175689377574275,0.0207954967593797,0.044,0.024,1,"6","Slc9b2"
"Prkag2os2",0.000176718436394867,0.00430137116418452,0.005,0.001,1,"6","Prkag2os2"
"Inpp5j",0.000176718436394867,0.00430137116418452,0.005,0.001,1,"6","Inpp5j"
"Farp11",0.00017855025932915,0.0592816972851523,0.798,0.717,1,"6","Farp1"
"Phlda11",0.000179706467343158,0.0498602720868147,0.351,0.291,1,"6","Phlda1"
"Wsb11",0.000187994866642287,0.0585400437622474,0.559,0.495,1,"6","Wsb1"
"Slc22a302",0.000188856703437585,0.00669127182572112,0.007,0.002,1,"6","Slc22a30"
"Gm26973",0.00019002932697304,0.00560938580999392,0.007,0.002,1,"6","Gm26973"
"Fam49a1",0.000190476942279438,0.0506759993605595,0.183,0.141,1,"6","Fam49a"
"Arhgap444",0.000190803194887427,0.0625512675460421,0.304,0.256,1,"6","Arhgap44"
"Tmed41",0.00019398252971428,0.0511894616256061,0.294,0.242,1,"6","Tmed4"
"Fig42",0.000197929060090977,0.0403245218014811,0.194,0.149,1,"6","Fig4"
"Atxn7l3b",0.00020183114838915,0.0525807338140878,0.749,0.722,1,"6","Atxn7l3b"
"Ano51",0.000202888767223169,0.0209685873413814,0.046,0.026,1,"6","Ano5"
"Ccnt12",0.000204683311006384,0.0529647213175412,0.83,0.795,1,"6","Ccnt1"
"Plcl1",0.000205257771250996,0.0318439831746494,0.088,0.058,1,"6","Plcl1"
"Ulk11",0.000207063979848209,0.0459177274012758,0.249,0.199,1,"6","Ulk1"
"Parvb3",0.000207199942303121,0.051912734362322,0.281,0.231,1,"6","Parvb"
"Tcaf2",0.000208520674259167,0.0220690501100064,0.053,0.031,1,"6","Tcaf2"
"Zfp335os1",0.00021061257662872,0.0495959679700506,0.21,0.166,1,"6","Zfp335os"
"Tnni2",0.00021089945401206,0.00677442657762427,0.009,0.003,1,"6","Tnni2"
"Gm340931",0.00021119972986297,0.00673336749898553,0.009,0.003,1,"6","Gm34093"
"Hdac51",0.000212280314631096,0.0428415799768201,0.175,0.133,1,"6","Hdac5"
"Nasp4",0.000213967398070113,0.0239960315786336,0.998,0.999,1,"6","Nasp"
"Nipal11",0.000216624260089521,0.0118341497350536,0.017,0.006,1,"6","Nipal1"
"Ccng2",0.00021817247216465,0.0443946851533808,0.194,0.151,1,"6","Ccng2"
"Arid5b1",0.000219158053754275,0.0472525713468021,0.517,0.435,1,"6","Arid5b"
"Gchfr",0.000229507973367655,0.0189375884973849,0.045,0.025,1,"6","Gchfr"
"Cep44",0.000233054529154975,0.0600084185165659,0.356,0.307,1,"6","Cep44"
"Zc3hav1l2",0.000234800212048042,0.0496961231520734,0.298,0.245,1,"6","Zc3hav1l"
"E2f71",0.00023924866495519,0.0623519971716913,0.542,0.49,1,"6","E2f7"
"Slc25a45",0.000241486360821052,0.0508438015758377,0.772,0.737,1,"6","Slc25a4"
"Entpd5",0.00024286232061815,0.0230423249278767,0.063,0.039,1,"6","Entpd5"
"Ust1",0.000243922049570641,0.0541496747667851,0.383,0.322,1,"6","Ust"
"Scube12",0.000250438683083404,0.0425179704570202,0.154,0.115,1,"6","Scube1"
"Gm112801",0.000252324298935133,0.0278382106633277,0.08,0.053,1,"6","Gm11280"
"Mier31",0.000252424751962151,0.0527784011637294,0.488,0.421,1,"6","Mier3"
"2010109A12Rik",0.000253110051654653,0.0226222193616424,0.062,0.038,1,"6","2010109A12Rik"
"Gm48730",0.000263132498104486,0.00767368396737607,0.011,0.004,1,"6","Gm48730"
"Dnah102",0.000270681088206942,0.0148852825261243,0.023,0.01,1,"6","Dnah10"
"Selenon1",0.000272334325179634,0.0469724320746843,0.321,0.266,1,"6","Selenon"
"4632427E13Rik1",0.000272856621395535,0.0605302211490879,0.558,0.508,1,"6","4632427E13Rik"
"Ntn31",0.000277907723860179,0.0234056559920561,0.063,0.039,1,"6","Ntn3"
"Usp27x",0.000279594842814455,0.0191495992326913,0.045,0.025,1,"6","Usp27x"
"4930527E20Rik1",0.000282476409071612,0.00277984552386657,0.003,0,1,"6","4930527E20Rik"
"Speer4cos1",0.000282476409071612,0.00277984552386657,0.003,0,1,"6","Speer4cos"
"E330023G01Rik",0.000282476409071612,0.00277984552386657,0.003,0,1,"6","E330023G01Rik"
"4930449C09Rik1",0.000282476409071612,0.00277984552386657,0.003,0,1,"6","4930449C09Rik"
"5430403N17Rik1",0.000282965218886725,0.00354095718358026,0.004,0.001,1,"6","5430403N17Rik"
"Pheta1",0.000284342632422343,0.0320283630298415,0.118,0.084,1,"6","Pheta1"
"Rab341",0.000288570950768205,0.0468491332394743,0.247,0.199,1,"6","Rab34"
"Fam71e1",0.000294424098694557,0.0138834313082959,0.027,0.013,1,"6","Fam71e1"
"Gm119441",0.000302600141389464,0.0483110483858526,0.285,0.234,1,"6","Gm11944"
"Eea12",0.00030302965107617,0.0520684145339121,0.427,0.369,1,"6","Eea1"
"Ctdsp11",0.000303652746470378,0.0446436265942436,0.21,0.166,1,"6","Ctdsp1"
"Etv3",0.000305031447314557,0.0437663693189795,0.207,0.163,1,"6","Etv3"
"Hnrnpc1",0.000314906739342654,0.0228748444595177,0.994,0.994,1,"6","Hnrnpc"
"Znrf11",0.000315725926048179,0.054646364511319,0.723,0.672,1,"6","Znrf1"
"Zfp5214",0.000316537783633663,0.059083800481463,0.806,0.735,1,"6","Zfp521"
"Fryl2",0.000318532269859007,0.056118822509698,0.796,0.736,1,"6","Fryl"
"D330041H03Rik1",0.000320849431296517,0.0320127550647006,0.12,0.086,1,"6","D330041H03Rik"
"Gm43111",0.000323134234074051,0.0152186648371201,0.028,0.014,1,"6","Gm43111"
"Pgm13",0.000323642071542573,0.0471356354892772,0.256,0.208,1,"6","Pgm1"
"Ckap41",0.000325847240376808,0.0547316134561097,0.706,0.64,1,"6","Ckap4"
"Gm13974",0.000327967441063304,0.00540756079050118,0.005,0.001,1,"6","Gm13974"
"Gm14808",0.000329773242363742,0.00423109886068725,0.005,0.001,1,"6","Gm14808"
"3110099E03Rik",0.000330167318223606,0.00418999378500451,0.005,0.001,1,"6","3110099E03Rik"
"Tmem2482",0.000330444838479762,0.0586244292516556,0.537,0.486,1,"6","Tmem248"
"Gmds1",0.000331339847715579,0.0616824315804381,0.6,0.543,1,"6","Gmds"
"mt-Co2",0.000337342283924394,0.0107235480445889,1,1,1,"6","mt-Co2"
"Radil1",0.000349232876477101,0.0360447867714745,0.205,0.158,1,"6","Radil"
"Ngly12",0.000351327339082309,0.0307793691850985,0.123,0.089,1,"6","Ngly1"
"Tmem38a",0.000352544393102935,0.02794367255823,0.09,0.061,1,"6","Tmem38a"
"Cfap971",0.000372142614964261,0.0481013368928611,0.238,0.193,1,"6","Cfap97"
"Dse1",0.000375550527612182,0.0509608486562406,0.537,0.475,1,"6","Dse"
"Tob11",0.000378356252187786,0.0368257203985554,0.155,0.116,1,"6","Tob1"
"Gm287301",0.000390201245629131,0.0155711769356723,0.03,0.015,1,"6","Gm28730"
"Slc9a6",0.000395025759628401,0.0452939942206346,0.283,0.233,1,"6","Slc9a6"
"Chst151",0.000395404416253831,0.0259708568658345,0.082,0.054,1,"6","Chst15"
"Mllt102",0.000401011878871372,0.0329614114601695,0.994,0.985,1,"6","Mllt10"
"Gpx71",0.0004093837354296,0.0370146539574841,0.166,0.126,1,"6","Gpx7"
"Rhoq2",0.000410106445174159,0.0442314796816914,0.241,0.194,1,"6","Rhoq"
"Dcun1d31",0.00041068094096646,0.0550262329682047,0.3,0.251,1,"6","Dcun1d3"
"Mapkapk22",0.000413638346959103,0.0506591860716258,0.508,0.439,1,"6","Mapkapk2"
"Mlf1",0.000414608471061279,0.0350984428547712,0.12,0.087,1,"6","Mlf1"
"Sema3f3",0.000420647958183405,0.0376250748923087,0.197,0.154,1,"6","Sema3f"
"Sec11a1",0.000426816457881967,0.0541514787777542,0.784,0.748,1,"6","Sec11a"
"Morc1",0.00043334377878275,0.00919116247162994,0.013,0.004,1,"6","Morc1"
"Zfp1841",0.000436522742343808,0.0458036080408898,0.194,0.154,1,"6","Zfp184"
"Rgs173",0.000438276638718424,0.0336743420902727,0.12,0.087,1,"6","Rgs17"
"D3Ertd751e1",0.000440052694427926,0.0480936080088187,0.248,0.201,1,"6","D3Ertd751e"
"Gm13856",0.000440153791730581,0.0177470669465626,0.039,0.021,1,"6","Gm13856"
"Vangl12",0.000441343598236943,0.0428241468205697,0.405,0.34,1,"6","Vangl1"
"Arhgef31",0.000446201433209187,0.0340176782860524,0.158,0.119,1,"6","Arhgef3"
"Alg22",0.000453847509012712,0.048404256014291,0.255,0.21,1,"6","Alg2"
"Ctdspl2",0.000455841530583637,0.0474590975350386,0.858,0.827,1,"6","Ctdspl2"
"Gm43727",0.000456091164286955,0.0161929036865079,0.034,0.018,1,"6","Gm43727"
"Hacd11",0.000461980237959779,0.0578987009692183,0.385,0.338,1,"6","Hacd1"
"Scrib",0.000462487839993382,0.0519531779553498,0.422,0.368,1,"6","Scrib"
"Akap111",0.000471246218728895,0.0544324847795572,0.494,0.443,1,"6","Akap11"
"Slit32",0.000471849114166992,0.069523468699717,0.749,0.663,1,"6","Slit3"
"Gm437281",0.000479012280925116,0.020947594672909,0.052,0.032,1,"6","Gm43728"
"Ankrd103",0.000479540972640209,0.0497669303853068,0.821,0.789,1,"6","Ankrd10"
"Mzt11",0.000488537229190343,0.0549529340134781,0.402,0.353,1,"6","Mzt1"
"Colgalt12",0.000494056796561021,0.0512628563738793,0.546,0.482,1,"6","Colgalt1"
"2310067P03Rik",0.000494905925348353,0.00590541436255407,0.008,0.002,1,"6","2310067P03Rik"
"Ppp1r9a3",0.000496497615179447,0.0572748173859784,0.764,0.7,1,"6","Ppp1r9a"
"Slc22a11",0.000499003995871304,0.00896990441696466,0.015,0.006,1,"6","Slc22a1"
"Ier5l2",0.000501017029965277,0.0441047658461677,0.238,0.192,1,"6","Ier5l"
"Nynrin1",0.000504286994464557,0.0462259344999722,0.27,0.222,1,"6","Nynrin"
"Kcp",0.00050965614107899,0.0248787753299071,0.068,0.044,1,"6","Kcp"
"Xpo11",0.000513107327228609,0.0192083881271479,0.993,0.996,1,"6","Xpo1"
"Pfn2",0.000524136272218588,0.0383573865283877,0.135,0.101,1,"6","Pfn2"
"mt-Co13",0.000524288636140896,0.013110075328028,1,1,1,"6","mt-Co1"
"Abcg8",0.00052511960955342,0.00929637007374769,0.014,0.005,1,"6","Abcg8"
"Serinc51",0.000530311166102954,0.0463907498061278,0.371,0.312,1,"6","Serinc5"
"Atp2c11",0.000532224309749051,0.0498576180134325,0.791,0.747,1,"6","Atp2c1"
